group	tsnr_mean	n_parcels	dataset	subject	session	task	run
cortex_Vis	33.56544071400836	162	things	01	11	things	5
subcortex_CAU	25.30325209783233	8	things	01	11	things	5
subcortex_PUT	25.313192593469324	8	things	01	11	things	5
subcortex_THA	25.20601539270913	14	things	01	11	things	5
cerebellum	25.35923840033089	88	things	01	11	things	6
cortex_Cont	36.2153412839916	128	things	01	11	things	6
cortex_Default	33.542968259146555	209	things	01	11	things	6
cortex_DorsAttn	38.078791181770654	122	things	01	11	things	6
cortex_Limbic	14.128171121775088	60	things	01	11	things	6
cortex_SalVentAttn	38.132735363521114	121	things	01	11	things	6
cortex_SomMot	37.058635579631265	194	things	01	11	things	6
cortex_Vis	28.9811143263632	162	things	01	11	things	6
subcortex_CAU	24.994519965797128	8	things	01	11	things	6
subcortex_PUT	24.322280561770253	8	things	01	11	things	6
subcortex_THA	24.86018062991321	14	things	01	11	things	6
cerebellum	26.479510001960453	88	things	01	12	things	1
cortex_Cont	37.58269369002397	128	things	01	12	things	1
cortex_Default	34.50775452984578	209	things	01	12	things	1
cortex_DorsAttn	41.0876379592683	122	things	01	12	things	1
cortex_Limbic	13.624898830476393	60	things	01	12	things	1
cortex_SalVentAttn	38.09792430977168	121	things	01	12	things	1
cortex_SomMot	38.3256107238832	194	things	01	12	things	1
cortex_Vis	31.50891449278281	162	things	01	12	things	1
subcortex_CAU	24.3111854236812	8	things	01	12	things	1
subcortex_PUT	24.563449977497076	8	things	01	12	things	1
subcortex_THA	24.894162002796158	14	things	01	12	things	1
cerebellum	26.34324818431588	88	things	01	12	things	2
cortex_Cont	36.35252957097899	128	things	01	12	things	2
cortex_Default	33.69068322702557	209	things	01	12	things	2
cortex_DorsAttn	40.29006823322554	122	things	01	12	things	2
cortex_Limbic	14.330201748290213	60	things	01	12	things	2
cortex_SalVentAttn	37.75342851108124	121	things	01	12	things	2
cortex_SomMot	37.81907289967478	194	things	01	12	things	2
cortex_Vis	31.69862905167781	162	things	01	12	things	2
subcortex_CAU	24.480169541964056	8	things	01	12	things	2
subcortex_PUT	25.079505879067362	8	things	01	12	things	2
subcortex_THA	25.843014807777987	14	things	01	12	things	2
cerebellum	24.700119730412407	88	things	01	12	things	3
cortex_Cont	34.7686912880883	128	things	01	12	things	3
cortex_Default	31.967974103401644	209	things	01	12	things	3
cortex_DorsAttn	37.2629635812527	122	things	01	12	things	3
cortex_Limbic	13.147958358785244	60	things	01	12	things	3
cortex_SalVentAttn	35.5196270252942	121	things	01	12	things	3
cortex_SomMot	34.38288513519163	194	things	01	12	things	3
cortex_Vis	29.59650967656042	162	things	01	12	things	3
subcortex_CAU	23.31563638150795	8	things	01	12	things	3
subcortex_PUT	23.575187267432423	8	things	01	12	things	3
subcortex_THA	23.883531237763545	14	things	01	12	things	3
cerebellum	23.913733904801234	88	things	01	12	things	4
cortex_Cont	32.828486798469626	128	things	01	12	things	4
cortex_Default	30.42713611167925	209	things	01	12	things	4
cortex_DorsAttn	35.10170978885	122	things	01	12	things	4
cortex_Limbic	13.074125869167837	60	things	01	12	things	4
cortex_SalVentAttn	33.69856395427619	121	things	01	12	things	4
cortex_SomMot	32.608061263998266	194	things	01	12	things	4
cortex_Vis	27.956881045890714	162	things	01	12	things	4
subcortex_CAU	22.35190283588127	8	things	01	12	things	4
subcortex_PUT	22.802041303355146	8	things	01	12	things	4
subcortex_THA	23.358954713911963	14	things	01	12	things	4
cerebellum	22.570590027941925	88	things	01	12	things	5
cortex_Cont	30.56868821617648	128	things	01	12	things	5
cortex_Default	28.46035397664061	209	things	01	12	things	5
cortex_DorsAttn	32.830719371672316	122	things	01	12	things	5
cortex_Limbic	12.04346914123589	60	things	01	12	things	5
cortex_SalVentAttn	32.30747668166444	121	things	01	12	things	5
cortex_SomMot	30.576371499249152	194	things	01	12	things	5
cortex_Vis	26.630315148020593	162	things	01	12	things	5
subcortex_CAU	21.50918448352179	8	things	01	12	things	5
subcortex_PUT	22.887282305216846	8	things	01	12	things	5
subcortex_THA	22.38281324123415	14	things	01	12	things	5
cerebellum	24.13913754815277	88	things	01	12	things	6
cortex_Cont	31.142415474589292	128	things	01	12	things	6
cortex_Default	29.524950300471417	209	things	01	12	things	6
cortex_DorsAttn	33.87547158877149	122	things	01	12	things	6
cortex_Limbic	13.872682994520169	60	things	01	12	things	6
cortex_SalVentAttn	33.187410766812086	121	things	01	12	things	6
cortex_SomMot	31.172374097181645	194	things	01	12	things	6
cortex_Vis	26.791395868075995	162	things	01	12	things	6
subcortex_CAU	23.002067815989253	8	things	01	12	things	6
subcortex_PUT	23.253311451854984	8	things	01	12	things	6
subcortex_THA	23.99243650540887	14	things	01	12	things	6
cerebellum	28.60523882202556	88	things	01	13	things	1
cortex_Cont	40.37501872166788	128	things	01	13	things	1
cortex_Default	37.707085888861016	209	things	01	13	things	1
cortex_DorsAttn	43.864014339055046	122	things	01	13	things	1
cortex_Limbic	15.393783775290602	60	things	01	13	things	1
cortex_SalVentAttn	41.16350349069544	121	things	01	13	things	1
cortex_SomMot	41.621866398000215	194	things	01	13	things	1
cortex_Vis	33.675188991653975	162	things	01	13	things	1
subcortex_CAU	25.006381066962664	8	things	01	13	things	1
subcortex_PUT	26.26903609302518	8	things	01	13	things	1
subcortex_THA	25.752451700909273	14	things	01	13	things	1
cerebellum	25.698896568317014	88	things	01	13	things	2
cortex_Cont	35.512061525321265	128	things	01	13	things	2
cortex_Default	33.98482617088122	209	things	01	13	things	2
cortex_DorsAttn	38.75409444605857	122	things	01	13	things	2
cortex_Limbic	14.37775070163908	60	things	01	13	things	2
cortex_SalVentAttn	38.02905898205019	121	things	01	13	things	2
cortex_SomMot	37.00475408937288	194	things	01	13	things	2
cortex_Vis	29.570904655090672	162	things	01	13	things	2
subcortex_CAU	24.692552329007103	8	things	01	13	things	2
